point1;point2;point3;time
6.68;2.91;1.88;571830
8.34;3.19;1.75;572035
7.90;3.07;1.78;572239
8.56;3.62;1.99;572443
8.34;3.89;2.12;572647
7.90;4.03;1.98;572851
8.46;4.46;2.11;573056
8.24;4.77;2.45;573260
8.37;4.70;3.23;573464
8.37;4.86;3.30;573668
7.93;4.64;3.55;573872
7.31;4.64;3.49;574076
7.51;4.19;3.37;574280
7.10;4.05;3.44;574484
7.39;3.70;3.31;574688
8.37;3.31;3.02;574893
9.29;3.37;2.73;575097
8.73;4.17;2.03;575301
8.28;4.70;2.84;575505
7.22;3.70;3.19;575709
5.99;3.31;2.62;575913
4.66;2.80;1.77;576117
4.07;2.37;1.43;576321
3.93;1.99;1.29;576525
3.80;2.05;0.97;576729
3.80;1.62;0.72;576933
4.51;1.62;0.90;577137
4.60;1.47;0.79;577341
4.91;1.26;0.79;577545
5.07;1.19;0.51;577750
6.28;1.33;0.57;577954
5.92;1.37;0.51;578158
6.58;1.75;0.59;578362
6.77;2.10;0.57;578566
6.39;2.35;0.39;578770
5.84;2.66;0.61;578974
6.20;2.41;1.48;579178
5.84;2.51;1.52;579382
5.26;2.61;1.68;579587
5.95;2.51;1.31;579791
5.60;2.36;1.28;579995
5.95;2.47;1.49;580199
6.31;2.68;1.15;580403
6.31;2.42;1.02;580608
6.89;2.63;1.08;580812
6.50;2.90;1.00;581016
7.17;3.63;1.25;581220
7.37;3.76;1.49;581424
7.79;3.71;1.72;581628
9.27;3.76;2.03;581832
9.03;4.04;2.22;582036
9.03;4.56;2.13;582240
8.48;4.41;2.07;582445
8.71;4.26;1.86;582649
8.84;4.20;1.86;582853
8.39;4.20;1.94;583057
8.84;3.40;2.62;583261
7.53;4.06;2.22;583465
7.32;3.65;1.82;583669
7.12;4.00;2.58;583873
6.92;3.87;2.48;584077
6.53;4.14;2.28;584281
6.92;4.00;2.14;584485
5.80;2.98;2.05;584689
5.45;3.22;1.79;584893
5.80;2.87;1.70;585097
4.71;2.54;1.79;585302
3.32;2.38;1.55;585506
2.96;1.83;1.26;585710
2.53;1.36;1.07;585914
1.90;0.98;0.84;586118
0.88;0.69;0.53;586322
0.69;0.56;0.26;586526
0.66;0.50;0.22;586730
0.36;0.34;0.11;586934
0.32;0.21;0.06;587139
0.32;0.19;0.04;587343
0.32;0.18;0.02;587547
0.33;0.11;0.01;587751
0.25;0.04;0.02;587955
0.23;0.02;0.03;588160
0.21;0.00;0.01;588364
0.15;nan;nan;588566
0.12;nan;0.00;588769
0.09;nan;0.00;588973
0.09;0.00;nan;589176
0.08;0.00;0.00;589380
0.08;0.00;0.00;589584
0.08;0.00;0.00;589788
0.11;0.00;0.00;589992
0.14;0.00;nan;590195
0.13;0.00;nan;590398
0.15;0.00;nan;590601
0.17;0.00;nan;590804
0.19;0.00;nan;591007
0.22;nan;nan;591209
0.22;nan;nan;591411
0.63;0.00;0.00;591616
0.76;0.00;0.00;591820
0.58;0.01;0.01;592024
0.84;0.01;0.02;592228
0.56;0.01;0.05;592432
0.36;0.00;0.08;592636
0.28;0.01;0.11;592840
0.24;0.02;0.29;593044
0.12;0.00;0.39;593248
0.23;nan;0.29;593452
0.32;0.02;0.26;593656
0.72;0.02;0.19;593860
0.74;0.10;0.39;594064
1.13;0.20;0.27;594268
2.05;0.32;0.23;594472
2.29;0.52;0.28;594676
2.25;0.62;0.39;594880
2.50;0.78;0.55;595084
2.07;1.03;0.65;595289
1.89;1.06;0.63;595493
1.73;1.12;0.63;595697
1.39;1.10;0.84;595901
1.12;0.90;0.55;596105
1.32;1.04;0.37;596310
1.99;1.10;0.21;596514
2.43;1.08;0.16;596718
2.86;1.14;0.28;596922
3.16;1.38;0.47;597126
3.53;1.49;0.59;597330
3.66;1.64;0.59;597534
4.15;1.69;0.95;597738
4.01;1.82;0.98;597942
3.87;1.87;1.08;598147
3.87;1.87;1.34;598351
4.81;1.92;1.14;598555
5.06;2.01;0.99;598759
4.83;2.29;1.21;598963
3.68;1.88;0.97;599168
3.55;2.06;1.15;599372
3.68;2.02;1.25;599576
3.24;2.02;1.46;599780
3.89;2.11;1.50;599984
4.92;2.26;1.62;600188
4.70;2.13;1.54;600392
4.70;2.52;1.67;600596
4.25;2.48;1.92;600800
4.55;2.69;1.92;601005
3.91;2.80;1.97;601209
3.51;2.64;1.97;601413
3.51;2.75;1.63;601617
3.39;2.86;1.76;601821
3.91;2.70;1.52;602025
5.86;3.41;2.02;602229
6.04;3.66;1.76;602433
5.86;3.41;1.64;602637
5.35;3.28;2.30;602841
5.86;3.53;2.11;603045
6.12;3.66;2.16;603249
5.94;3.28;2.40;603453
5.51;2.93;2.56;603657
5.51;3.04;2.26;603862
5.51;2.97;1.98;604066
5.35;2.64;1.76;604270
4.95;2.60;1.76;604474
4.64;2.43;1.68;604678
4.13;2.10;1.52;604882
3.85;2.19;1.45;605086
3.72;2.23;1.38;605290
3.59;2.10;1.24;605494
3.93;2.10;1.24;605699
3.80;2.01;1.24;605903
3.85;2.06;1.52;606107
3.85;2.15;1.52;606311
4.13;2.35;1.42;606515
4.19;2.45;1.35;606720
4.34;2.45;1.98;606924
4.19;2.61;2.16;607128
4.49;2.77;2.13;607332
4.70;2.83;1.86;607536
5.79;2.72;1.42;607740
6.82;2.83;2.16;607944
7.14;3.43;1.39;608148
5.99;3.63;2.03;608352
5.64;3.37;2.32;608557
5.07;2.96;2.03;608761
4.60;2.92;1.50;608965
5.74;2.92;1.43;609169
6.02;2.80;1.36;609373
5.23;2.38;1.26;609577
5.74;2.38;1.47;609781
5.40;2.80;1.55;609985
4.82;2.80;1.51;610189
5.37;2.48;1.44;610393
5.04;2.28;2.01;610597
4.64;2.32;1.79;610801
4.19;2.74;1.33;611005
4.86;2.74;0.79;611209
4.34;2.57;1.22;611414
4.34;2.17;1.36;611618
3.64;2.02;1.03;611822
3.02;1.85;1.18;612026
2.64;1.68;0.79;612230
2.18;1.42;0.66;612434
2.28;1.28;0.71;612638
3.70;1.65;0.62;612842
3.78;1.28;0.68;613046
3.51;1.05;0.62;613251
3.64;0.83;0.48;613455
3.26;0.94;0.27;613659
3.02;0.80;0.23;613863
3.02;0.75;0.36;614067
3.91;0.85;0.28;614272
4.79;0.75;0.36;614476
5.11;1.17;0.48;614680
5.37;1.17;0.70;614884
6.15;1.59;0.70;615088
5.89;1.67;0.80;615292
6.07;1.75;0.96;615496
6.07;1.83;1.08;615700
6.44;2.10;0.66;615904
6.25;2.39;1.04;616109
5.54;2.35;0.98;616313
5.61;2.45;1.10;616517
5.27;2.45;0.98;616721
5.02;2.60;1.20;616925
4.70;2.39;1.16;617129
4.03;2.33;1.14;617333
4.23;1.96;1.37;617537
4.83;2.18;1.04;617741
5.15;1.94;1.13;617945
5.49;2.67;1.07;618149
5.32;2.89;1.16;618353
5.32;3.24;1.69;618557
5.22;3.01;1.53;618761
5.56;3.12;2.03;618966
5.49;3.37;1.86;619170
5.32;3.49;2.12;619374
5.39;3.37;2.73;619578
5.46;3.06;2.52;619782
5.63;2.94;2.32;619986
6.09;2.44;1.64;620190
6.20;2.76;1.64;620394
5.59;2.83;1.98;620598
5.42;2.94;1.89;620803
5.09;2.78;1.81;621007
4.25;2.16;1.86;621211
3.19;1.89;1.61;621415
2.42;1.81;1.06;621619
2.22;1.53;0.56;621824
1.69;1.39;0.60;622028
1.18;0.94;0.37;622232
0.94;0.33;0.20;622436
0.64;0.21;0.05;622640
0.52;0.16;0.03;622844
0.56;0.12;0.02;623048
1.02;0.22;0.08;623252
1.25;0.21;0.10;623456
1.06;0.19;0.17;623661
1.12;0.17;0.25;623865
1.25;0.14;0.28;624069
1.06;0.26;0.20;624273
1.06;0.34;0.20;624477
1.12;0.51;0.26;624681
1.00;0.51;0.23;624885
1.12;0.55;0.28;625089
1.53;0.53;0.22;625293
1.46;0.45;0.30;625497
1.64;0.42;0.15;625701
1.49;0.49;0.18;625905
1.76;0.55;0.17;626109
1.93;0.72;0.15;626313
2.21;0.87;0.11;626518
2.72;1.04;0.14;626722
3.49;1.27;0.25;626926
3.89;1.37;0.43;627130
3.97;1.34;0.56;627334
4.55;1.27;0.52;627538
5.61;0.66;0.46;627742
5.44;1.31;0.31;627946
5.96;1.34;0.21;628150
6.82;1.52;0.38;628355
6.82;1.52;0.74;628559
7.02;1.31;1.12;628763
6.74;1.52;1.36;628967
6.74;2.16;1.47;629171
6.55;2.42;1.40;629376
5.99;2.42;1.67;629580
5.57;2.37;1.67;629784
6.10;2.58;1.92;629988
5.40;2.69;1.97;630192
5.07;2.54;2.06;630396
4.91;2.75;2.11;630600
3.88;1.92;1.38;630804
4.30;1.75;1.45;631008
4.45;1.92;1.42;631213
4.01;1.92;1.49;631417
3.48;1.83;1.49;631621
3.48;2.01;1.42;631825
3.41;1.83;1.42;632029
3.53;2.10;1.49;632233
3.66;2.15;1.46;632437
3.93;2.10;1.32;632641
4.01;2.19;1.25;632845
3.74;2.29;1.12;633049
3.93;2.45;1.25;633253
4.07;2.35;1.46;633457
3.93;2.45;1.18;633661
5.14;2.72;1.86;633865
3.66;3.06;1.91;634070
3.93;2.61;1.66;634274
3.09;2.21;1.74;634478
3.14;2.21;1.66;634682
4.05;2.41;1.82;634886
4.05;2.25;1.82;635090
4.34;2.15;1.91;635294
4.34;1.80;1.82;635498
4.19;1.92;1.69;635702
3.64;2.05;1.69;635907
2.96;1.96;1.53;636111
3.57;2.05;1.42;636315
3.97;1.79;1.64;636519
4.32;1.50;1.76;636723
3.42;1.53;1.38;636928
3.42;1.49;1.17;637132
4.01;1.57;0.96;637336
3.60;1.60;1.04;637540
4.07;1.68;0.95;637744
3.93;1.80;1.22;637948
3.53;1.97;0.97;638152
3.21;1.97;0.94;638356
3.09;1.88;1.02;638560
2.53;1.97;0.86;638765
3.33;1.60;0.64;638969
2.75;1.48;0.80;639173
2.75;1.30;0.73;639377
2.64;1.23;0.80;639581
2.23;1.13;0.90;639785
2.86;1.22;0.80;639989
2.97;1.22;0.66;640193
3.09;1.40;0.63;640397
2.91;1.47;0.63;640601
2.86;1.54;0.65;640805
2.79;1.62;0.65;641009
2.23;1.19;0.40;641213
2.53;1.07;0.40;641417
2.64;1.13;0.61;641622
2.81;1.03;0.53;641826
3.40;1.16;0.61;642030
3.48;1.25;0.57;642234
3.35;1.36;0.55;642438
3.55;1.36;0.55;642642
3.55;1.54;0.59;642846
3.42;1.54;0.82;643050
3.12;1.44;0.95;643254
2.67;1.37;0.93;643459
2.78;1.08;0.93;643663
2.46;1.14;0.57;643867
2.26;1.24;0.33;644071
2.78;1.68;0.42;644275
2.78;1.52;0.53;644480
2.78;1.24;0.73;644684
3.01;1.08;0.97;644888
3.37;1.02;0.81;645092
3.01;0.97;0.66;645296
2.61;0.81;0.50;645500
2.61;0.86;0.58;645704
2.40;0.86;0.56;645908
3.17;0.81;0.64;646112
3.68;0.68;0.69;646317
3.55;0.73;0.67;646521
3.95;1.11;0.54;646725
4.53;1.38;0.72;646929
4.38;1.68;0.72;647133
4.53;1.60;0.92;647337
4.83;1.84;0.81;647541
5.25;1.89;1.16;647745
5.59;1.98;1.09;647949
5.94;2.16;1.22;648153
6.04;2.46;1.22;648357
5.44;2.62;1.54;648561
5.44;2.73;1.70;648765
5.27;2.69;1.78;648969
5.96;2.37;1.92;649174
6.25;2.69;1.83;649378
8.18;2.97;1.88;649582
7.75;3.33;1.88;649786
8.54;3.53;2.61;649990
9.47;4.36;3.06;650194
7.58;4.01;2.21;650398
6.58;4.01;1.72;650602
6.13;3.82;1.42;650806
6.13;3.96;1.02;651011
6.50;3.50;1.15;651215
7.49;3.63;1.49;651419
7.61;3.90;0.91;651623
6.31;3.08;1.02;651827
5.95;3.08;1.49;652032
5.19;3.45;1.69;652236
4.56;3.32;1.36;652440
4.71;2.63;1.74;652644
4.41;2.53;1.82;652848
4.56;2.53;1.74;653052
4.62;2.32;1.58;653256
4.26;1.95;1.36;653460
4.18;1.95;1.55;653664
4.18;1.78;1.58;653869
3.76;1.78;1.40;654073
4.32;1.78;1.58;654277
3.90;2.27;1.50;654481
3.90;1.90;1.50;654685
4.78;2.51;1.91;654889
4.62;2.72;2.03;655093
4.10;2.68;1.86;655297
3.96;2.68;2.03;655501
3.82;2.53;1.86;655705
4.01;2.63;1.99;655909
3.88;2.47;1.74;656113
3.74;2.36;1.91;656317
3.35;2.36;1.82;656521
3.11;1.99;1.74;656726
3.16;1.90;1.43;656930
3.16;1.90;1.50;657134
3.16;1.81;1.36;657338
3.28;1.90;1.16;657542
3.93;1.81;1.09;657746
3.53;1.99;1.16;657950
3.16;1.93;1.16;658154
2.81;1.60;1.36;658358
2.54;1.68;1.36;658563
2.23;1.38;0.92;658767
2.33;1.05;0.54;658971
1.55;0.94;0.41;659175
1.19;0.75;0.22;659379
0.92;0.62;0.10;659584
0.76;0.51;0.05;659788
1.16;0.41;0.06;659992
1.53;0.23;0.07;660196
1.58;0.25;0.04;660400
1.43;0.28;0.06;660604
1.29;0.43;0.11;660808
1.29;0.34;0.17;661012
0.98;0.31;0.17;661216
1.69;0.28;0.11;661421
1.53;0.34;0.11;661625
1.35;0.28;0.15;661829
1.21;0.22;0.25;662033
0.91;0.27;0.25;662237
0.60;0.16;0.18;662441
0.70;0.10;0.29;662645
0.21;0.14;0.22;662849
0.95;0.12;0.24;663053
2.14;0.10;0.24;663257
3.33;0.15;0.17;663461
3.72;0.31;0.11;663665
4.63;0.40;0.20;663869
4.95;0.79;0.42;664073
6.62;1.33;0.45;664278
6.62;1.54;0.49;664482
8.62;1.91;0.72;664686
9.94;2.79;0.87;664890
10.74;3.72;1.25;665094
11.43;4.74;1.39;665298
13.47;6.57;3.19;665502
13.35;6.79;3.72;665706
13.22;7.02;3.85;665910
13.10;7.22;4.74;666115
13.15;7.14;4.38;666319
12.56;6.77;4.77;666523
12.44;6.89;4.11;666727
11.49;7.20;4.49;666931
10.70;6.80;5.20;667136
11.93;6.53;4.66;667340
11.38;6.45;4.16;667544
11.27;6.19;4.45;667748
10.48;6.57;3.96;667952
9.15;6.49;4.24;668156
9.88;5.86;4.78;668360
8.92;5.69;4.71;668564
8.69;5.62;4.50;668768
8.92;5.45;4.35;668973
9.39;5.11;4.50;669177
8.83;5.11;3.60;669381
7.72;4.64;3.87;669585
7.60;4.05;3.87;669789
7.94;3.27;3.60;669993
7.60;3.52;3.10;670197
7.60;3.57;3.60;670401
8.24;2.96;3.60;670605
9.98;2.56;2.76;670809
10.23;2.78;3.15;671013
10.33;2.94;2.69;671217
10.59;2.61;2.48;671421
10.96;2.87;1.70;671625
10.70;3.15;2.36;671830
10.44;2.92;2.17;672034
9.79;3.08;1.76;672238
8.84;3.20;1.64;672442
9.55;3.37;2.06;672646
7.74;2.90;1.37;672850
7.20;3.01;1.19;673054
6.61;2.68;1.70;673258
6.61;2.79;1.91;673462
6.69;2.68;1.91;673667
6.20;2.61;1.82;673871
5.74;2.95;1.66;674075
6.17;2.95;1.77;674279
6.55;3.11;2.13;674483
6.44;3.28;2.13;674688
5.96;3.41;2.07;674892
6.04;3.53;2.11;675096
6.22;3.21;1.97;675300
7.19;3.46;1.97;675504
7.39;3.46;2.39;675708
8.69;4.64;3.53;675912
9.29;4.79;3.16;676116
9.29;4.95;3.28;676320
9.53;4.95;3.33;676525
9.77;5.27;3.59;676729
10.02;4.95;3.99;676933
10.02;4.49;4.13;677137
9.91;4.70;3.59;677341
10.06;5.11;3.14;677545
9.57;5.11;3.38;677749
8.86;4.95;2.69;677953
8.41;4.42;2.91;678157
8.86;3.64;3.14;678361
8.06;3.39;2.79;678565
8.18;3.64;1.91;678769
7.42;3.19;1.66;678973
7.22;2.42;1.50;679177
7.02;2.26;1.58;679382
7.22;1.98;1.61;679586
7.63;1.84;2.22;679790
7.63;2.11;2.73;679994
8.06;2.30;3.02;680198
8.73;2.61;2.86;680402
9.43;2.61;2.18;680606
9.57;2.83;2.27;680810
9.09;2.40;2.69;681014
9.47;2.83;2.91;681219
9.61;3.11;2.64;681423
9.37;3.06;2.33;681627
9.37;2.94;2.75;681831
9.13;2.83;2.64;682035
8.67;2.72;2.29;682240
8.35;2.50;2.05;682444
8.57;2.89;2.23;682648
8.80;3.12;2.23;682852
8.71;2.96;2.23;683056
8.48;3.19;1.75;683260
6.80;2.69;0.95;683464
6.34;2.69;1.01;683668
6.16;2.86;1.44;683872
6.16;2.75;1.30;684077
5.90;2.39;1.04;684281
6.08;2.01;0.87;684485
5.90;1.67;0.77;684689
5.90;1.75;0.93;684893
6.64;1.67;0.68;685097
7.44;1.75;0.55;685301
6.95;1.83;0.51;685505
6.76;1.92;0.42;685709
6.68;2.06;0.84;685913
6.68;2.25;0.98;686117
6.49;2.35;0.82;686321
7.69;3.06;1.30;686525
7.81;3.01;1.59;686729
7.60;2.90;1.30;686934
7.60;3.32;1.67;687138
8.24;3.45;1.80;687342
8.47;3.71;1.93;687546
7.94;3.92;2.30;687750
7.72;4.06;2.36;687954
8.15;4.14;2.56;688158
8.37;4.29;2.42;688362
8.15;4.29;2.84;688566
8.60;4.09;2.69;688771
9.29;4.37;2.37;688975
8.15;4.37;2.75;689179
7.94;4.09;2.75;689383
7.94;4.03;3.21;689587
7.52;3.75;2.93;689792
8.15;3.49;2.70;689996
7.94;3.12;2.45;690200
7.43;3.62;2.06;690404
7.31;3.75;2.35;690608
6.52;3.62;2.45;690812
5.45;3.32;2.55;691016
5.02;3.07;2.66;691220
5.02;2.73;2.31;691424
5.18;2.73;2.31;691629
5.25;2.56;1.90;691833
4.77;2.46;1.90;692037
3.49;2.16;1.81;692241
2.50;1.98;1.68;692445
2.50;1.89;1.45;692649
2.76;1.72;0.69;692853
3.52;1.60;0.64;693057
3.40;1.60;1.11;693261
4.35;1.45;1.11;693465
4.41;1.45;0.94;693669
4.18;1.52;0.56;693873
4.47;1.79;0.43;694077
5.09;1.63;0.66;694281
4.78;1.74;1.08;694486
4.56;1.83;0.91;694690
4.18;1.86;0.82;694894
4.04;2.04;0.82;695098
4.41;1.70;0.79;695302
4.62;1.86;0.79;695506
4.04;1.70;0.95;695710
4.04;1.70;1.19;695914
3.82;1.78;1.33;696118
3.48;1.62;1.19;696323
3.93;1.73;1.33;696527
5.30;1.90;1.47;696731
6.36;1.76;1.50;696935
8.09;2.35;1.74;697139
8.67;2.88;1.74;697344
9.03;3.74;1.69;697548
9.03;4.24;2.22;697752
8.94;4.53;3.31;697956
8.94;4.93;3.39;698160
8.61;4.62;3.64;698364
7.53;4.62;3.46;698568
8.17;4.56;3.33;698772
8.08;4.65;3.16;698976
7.86;5.29;3.28;699181
7.86;5.38;3.41;699385
7.04;5.38;3.23;699589
6.45;5.22;2.99;699793
5.90;4.90;3.35;699997
5.22;4.59;2.99;700201
5.45;4.29;2.66;700405
6.34;4.00;2.70;700609
6.34;3.92;2.77;700813
6.34;3.65;2.70;701017
6.92;3.32;2.70;701221
6.72;2.85;2.29;701425
6.42;2.74;2.43;701629
7.41;2.32;2.43;701833
7.49;2.63;1.70;702038
8.13;2.96;2.23;702242
7.70;3.50;2.23;702446
8.00;3.90;2.64;702650
8.00;3.82;2.64;702854
8.22;3.82;2.37;703058
7.58;3.74;2.28;703262
7.88;4.07;2.28;703466
6.97;4.16;2.42;703670
6.85;3.88;2.26;703875
6.94;3.53;2.21;704079
7.54;3.46;2.61;704283
6.74;2.69;2.15;704487
6.36;3.02;2.25;704691
7.14;3.26;1.75;704896
8.86;3.59;1.13;705100
8.76;3.21;2.05;705304
8.99;3.72;2.05;705508
8.90;4.13;1.87;705712
8.90;4.88;2.43;705916
8.35;4.82;2.97;706120
7.91;5.14;3.09;706324
7.49;5.07;3.28;706528
7.49;4.84;3.35;706733
7.91;4.38;3.42;706937
7.91;4.38;3.30;707141
7.08;4.10;2.89;707345
7.70;4.60;3.76;707549
8.44;4.51;3.24;707753
8.90;4.51;3.06;707957
8.80;4.88;3.17;708161
8.71;5.04;3.55;708365
8.71;5.30;3.48;708569
8.94;5.30;3.87;708773
8.94;5.23;3.55;708977
8.94;5.07;3.30;709181
8.17;5.00;3.17;709385
8.39;4.84;3.06;709590
7.32;4.78;2.94;709794
6.34;4.62;3.01;709998
6.16;4.18;3.37;710202
6.16;3.76;2.73;710406
6.53;3.45;2.32;710610
6.53;3.32;2.58;710814
6.16;3.32;2.48;711018
6.34;3.58;2.91;711222
6.05;3.58;2.28;711427
5.80;3.45;2.58;711631
5.45;3.58;2.86;711835
5.87;3.45;2.54;712039
6.42;3.58;2.64;712243
6.61;3.71;2.23;712448
6.24;3.58;2.43;712652
6.24;3.58;2.23;712856
6.16;3.71;2.64;713060
5.87;3.84;2.75;713264
5.70;3.90;2.75;713468
5.87;3.45;2.97;713672
5.87;3.63;2.86;713876
5.60;3.50;2.97;714080
5.33;3.50;3.09;714285
5.14;3.37;3.21;714489
5.37;3.01;2.75;714693
5.11;2.95;2.97;714897
4.25;2.25;2.33;715101
4.40;2.01;2.05;715305
3.97;2.05;1.86;715509
4.46;1.74;1.39;715713
4.23;1.69;1.49;715917
4.68;1.49;1.24;716121
5.49;1.35;1.20;716325
6.01;1.28;0.98;716529
6.68;0.88;0.95;716733
6.79;0.75;0.84;716937
7.39;0.93;0.67;717142
7.72;1.13;0.76;717346
7.84;1.47;0.87;717550
8.28;1.40;1.53;717754
8.28;1.78;1.25;717958
8.73;2.23;2.08;718162
8.59;2.19;2.08;718366
8.15;2.92;1.69;718570
7.39;3.28;2.32;718774
6.60;3.28;2.52;718979
6.60;2.55;1.39;719183
7.07;2.49;1.00;719387
6.87;3.33;1.18;719591
7.07;3.72;1.81;719795
6.12;3.33;2.17;720000
5.59;3.09;2.11;720204
5.76;3.14;2.11;720408
6.49;3.09;2.21;720612
7.69;3.21;2.02;720816
7.69;3.85;2.02;721020
7.60;3.85;2.21;721224
8.24;4.13;2.72;721428
9.02;4.27;2.72;721632
9.15;3.99;2.89;721837
9.29;4.27;3.30;722041
8.59;4.57;2.94;722245
8.37;4.50;2.94;722449
8.37;4.66;3.55;722653
7.42;4.74;3.62;722857
7.51;4.38;3.62;723061
7.31;4.38;3.70;723265
7.84;4.23;3.44;723469
7.72;4.09;2.96;723673
7.31;3.76;3.07;723877
7.51;3.49;2.52;724081
7.02;3.24;2.08;724285
7.31;2.89;1.82;724489
7.10;2.67;2.27;724694
7.72;3.31;2.18;724898
7.51;3.12;1.50;725102
7.19;3.12;1.32;725306
7.19;3.24;2.08;725510
5.35;2.16;1.86;725714
5.86;2.67;2.27;725918
7.39;3.01;1.99;726122
8.46;2.78;2.53;726326
8.37;2.89;2.75;726531
7.10;2.78;3.33;726735
8.50;2.46;3.66;726939
8.28;2.67;3.48;727143
8.28;3.37;3.42;727347
8.18;3.37;3.30;727552
8.76;3.24;2.40;727756
9.23;3.12;3.17;727960
8.67;3.12;2.56;728164
8.44;2.84;2.67;728368
8.35;2.62;3.37;728572
9.27;3.57;4.55;728776
9.51;3.19;4.49;728980
9.89;3.14;3.91;729184
10.04;3.64;3.59;729389
7.12;3.09;3.46;729593
8.39;3.14;3.28;729797
8.39;2.58;2.93;730001
8.08;2.28;2.70;730205
7.04;1.91;2.77;730409
6.84;2.37;2.66;730613
6.64;1.96;2.55;730817
6.08;1.87;2.15;731021
5.55;1.87;1.85;731225
6.08;1.79;1.18;731429
5.45;1.79;1.02;731633
5.12;1.96;1.11;731837
5.12;1.96;1.38;732041
4.50;1.70;1.31;732246
4.20;1.47;1.05;732450
3.40;1.30;0.88;732654
3.32;1.26;0.91;732858
3.32;1.13;0.85;733062
3.08;1.07;0.66;733266
2.96;1.19;0.57;733470
3.20;1.01;0.46;733674
3.98;1.13;0.68;733878
4.12;1.26;0.75;734083
3.50;1.13;0.82;734287
3.76;1.07;0.82;734491
4.93;1.40;0.87;734695
4.47;1.55;0.51;734899
4.47;1.55;0.57;735104
4.04;1.19;0.70;735308
3.76;1.07;0.90;735512
3.50;1.13;0.79;735716
4.10;1.03;1.07;735920
3.82;0.65;0.61;736124
3.43;0.51;0.49;736328
2.66;0.67;0.57;736532
2.70;0.54;0.70;736736
2.97;0.58;0.90;736941
3.33;0.58;0.77;737145
3.46;0.64;0.79;737349
3.59;0.79;0.72;737553
3.72;0.91;0.68;737757
3.85;1.02;0.51;737961
2.97;1.02;0.49;738165
1.79;1.28;0.57;738369
1.33;1.08;0.67;738573
0.84;0.54;0.81;738777
0.63;0.54;0.51;738981
0.67;0.50;0.76;739185
0.74;0.31;0.45;739389
0.64;0.23;0.16;739593
0.60;0.25;0.10;739798
0.46;0.44;0.13;740002
0.62;0.64;0.15;740206
0.81;0.66;0.23;740410
0.99;0.91;0.25;740614
0.99;0.81;0.33;740818
0.99;0.76;0.31;741022
0.96;0.69;0.31;741226
0.70;0.56;0.28;741430
0.87;0.60;0.36;741635
0.84;0.52;0.36;741839
0.87;0.58;0.27;742043
1.29;0.50;0.24;742247
1.53;0.38;0.15;742451
1.77;0.44;0.33;742656
1.69;0.56;0.33;742860
1.61;0.64;0.19;743064
1.32;0.60;0.17;743268
1.12;0.36;0.06;743472
1.12;0.38;0.03;743676
0.74;0.24;0.00;743880
0.41;0.07;0.00;744084
0.28;0.01;0.00;744288
0.22;0.00;0.00;744493
0.21;0.00;0.00;744697
0.19;0.00;0.00;744901
0.70;0.01;0.00;745105
1.20;0.01;0.00;745309
1.71;0.02;0.00;745513
1.60;0.02;0.01;745717
1.52;0.13;0.01;745921
1.93;0.40;0.10;746125
3.12;0.51;0.24;746329
3.37;0.64;0.31;746533
2.89;0.69;0.17;746737
3.19;0.64;0.14;746941
3.97;0.69;0.07;747145
4.79;0.72;0.03;747350
4.72;0.92;0.03;747554
5.46;1.29;0.05;747758
5.73;1.50;0.16;747962
5.91;1.62;0.14;748166
6.57;1.87;0.22;748370
6.30;2.10;0.22;748574
6.79;2.25;0.60;748778
7.51;2.76;0.81;748982
7.63;3.17;1.16;749187
7.42;3.49;0.87;749391
7.54;3.70;1.33;749595
9.33;4.79;1.96;749799
9.71;4.95;2.10;750003
9.95;5.54;2.65;750208
9.71;5.89;2.40;750412
9.85;5.30;2.50;750616
10.61;5.64;3.68;750820
9.61;5.92;3.62;751024
9.61;5.74;3.37;751228
9.03;6.02;3.76;751432
9.03;5.50;4.11;751636
9.65;5.00;3.97;751840
9.17;5.67;3.51;752045
8.26;5.95;3.78;752249
8.80;5.43;3.46;752453
8.71;5.26;3.59;752657
9.17;4.93;3.21;752861
7.95;5.26;3.72;753065
7.61;5.09;3.72;753269
7.32;5.03;3.59;753473
7.20;4.87;3.66;753677
7.95;4.41;3.66;753881
7.65;4.26;3.35;754085
7.24;4.56;2.88;754289
7.04;4.56;2.88;754493
6.08;4.06;3.23;754697
5.73;4.06;3.35;754902
5.22;3.79;3.30;755106
5.73;3.60;3.18;755310
5.06;3.47;3.01;755514
4.90;3.47;2.79;755718
4.99;3.60;2.57;755922
4.99;3.60;2.74;756126
4.99;3.29;2.63;756330
5.15;3.42;2.53;756534
4.68;3.17;2.85;756739
4.90;3.17;2.74;756943
6.45;3.29;2.48;757147
5.48;2.61;2.19;757351
4.83;2.94;2.00;757555
5.15;2.94;1.83;757760
5.15;2.82;1.83;757964
4.83;2.87;2.13;758168
4.83;2.65;2.13;758372
4.99;2.50;1.95;758576
4.99;2.71;1.78;758780
5.32;2.61;1.70;758984
5.41;2.61;1.46;759188
5.25;2.61;1.66;759392
5.08;2.61;1.74;759597
5.08;2.40;1.74;759801
5.08;2.30;1.83;760005
4.61;2.61;1.74;760209
4.92;3.29;2.09;760413
4.99;3.17;2.38;760617
4.09;2.94;2.42;760821
4.29;2.65;2.09;761025
4.50;2.54;1.86;761229
4.35;2.38;1.78;761433
4.41;2.48;1.49;761637
3.84;2.38;1.35;761841
3.76;2.38;1.24;762045
