Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,epsilon,k,nut,p,vtkValidPointMask
190,-0.138913,0.500003,0.245036,0.573883,2.92913,-0.0633552,-0.19321,2.93618,1.90411,4.26715,1.18142,0.0294559,-7.37259,1
191,-0.128891,0.500003,0.245025,0.571536,2.90828,-0.064377,-0.200669,2.91591,1.91414,4.22755,1.17769,0.029542,-7.3126,1
192,-0.118869,0.500003,0.245014,0.569354,2.88625,-0.0652055,-0.208293,2.89449,1.92416,4.19637,1.17605,0.0296769,-7.25663,1
193,-0.108848,0.500003,0.245003,0.567342,2.86747,-0.0659134,-0.215192,2.87629,1.93418,4.16455,1.17375,0.0297889,-7.20278,1
194,-0.0988261,0.500003,0.244992,0.5655,2.84869,-0.0666213,-0.22209,2.85811,1.9442,4.13274,1.17146,0.0299008,-7.14892,1
195,-0.0888045,0.500003,0.244981,0.56383,2.82991,-0.0673292,-0.228989,2.83996,1.95422,4.10092,1.16916,0.0300128,-7.09507,1
196,-0.0787829,0.500003,0.24497,0.562334,2.81046,-0.0676746,-0.235815,2.82115,1.96424,4.07604,1.16853,0.0301622,-7.04548,1
197,-0.0687612,0.500003,0.244958,0.561013,2.79408,-0.0679642,-0.24176,2.80535,1.97426,4.05058,1.16736,0.0302925,-6.99717,1
198,-0.0587396,0.500003,0.244947,0.559868,2.77771,-0.0682538,-0.247706,2.78956,1.98429,4.02513,1.16619,0.0304229,-6.94886,1
199,-0.0487179,0.500003,0.244936,0.558901,2.76133,-0.0685434,-0.253651,2.7738,1.99431,3.99967,1.16501,0.0305533,-6.90055,1
200,-0.0386963,0.500003,0.244925,0.558111,2.74496,-0.068306,-0.259185,2.75802,2.00433,3.97869,1.16484,0.0307043,-6.85639,1
201,-0.0286746,0.500003,0.244914,0.557501,2.73136,-0.0680983,-0.263766,2.74491,2.01435,3.95776,1.16436,0.0308428,-6.81281,1
202,-0.018653,0.500003,0.244903,0.557071,2.71775,-0.0678907,-0.268347,2.73181,2.02437,3.93684,1.16389,0.0309813,-6.76924,1
203,-0.00863136,0.500003,0.244892,0.556821,2.70414,-0.067683,-0.272929,2.71872,2.03439,3.91591,1.16341,0.0311197,-6.72566,1
204,0.00139029,0.500003,0.244881,0.55675,2.69137,-0.066821,-0.27668,2.70638,2.04442,3.8965,1.16313,0.0312591,-6.68572,1
205,0.0114119,0.500003,0.244869,0.556861,2.68091,-0.0660802,-0.279499,2.69625,2.05444,3.87817,1.16288,0.0313945,-6.64584,1
206,0.0214336,0.500003,0.244858,0.557151,2.67044,-0.0653393,-0.282319,2.68612,2.06446,3.85984,1.16263,0.0315299,-6.60596,1
207,0.0314552,0.500003,0.244847,0.557622,2.65992,-0.0645738,-0.285159,2.67594,2.07448,3.84137,1.16234,0.0316646,-6.56614,1
208,0.0414769,0.500003,0.244836,0.558272,2.65128,-0.0631401,-0.286656,2.66747,2.0845,3.82188,1.16153,0.0317816,-6.52892,1
209,0.0514985,0.500003,0.244825,0.559101,2.64431,-0.0618823,-0.28735,2.66059,2.09452,3.80442,1.16108,0.0319037,-6.49152,1
210,0.0615201,0.500003,0.244814,0.560108,2.63734,-0.0606244,-0.288043,2.65371,2.10455,3.78696,1.16063,0.0320257,-6.45412,1
211,0.0715418,0.500003,0.244803,0.561292,2.63014,-0.0592219,-0.288862,2.64662,2.11457,3.76811,1.15983,0.0321396,-6.41694,1
212,0.0815634,0.500003,0.244792,0.562653,2.62613,-0.0574057,-0.287622,2.64246,2.12459,3.74862,1.1585,0.0322337,-6.3808,1
213,0.0915851,0.500003,0.24478,0.564188,2.62295,-0.0556976,-0.28587,2.63907,2.13461,3.73075,1.15753,0.0323345,-6.34459,1
214,0.101607,0.500003,0.244769,0.565896,2.61977,-0.0539896,-0.284117,2.63568,2.14463,3.71287,1.15655,0.0324353,-6.30838,1
215,0.111628,0.500003,0.244758,0.567776,2.61648,-0.0520421,-0.282587,2.63221,2.15465,3.69213,1.15479,0.0325163,-6.27226,1
216,0.12165,0.500003,0.244747,0.569827,2.61709,-0.0499606,-0.278267,2.63231,2.16468,3.67254,1.15297,0.0325882,-6.23597,1
217,0.131672,0.500003,0.244736,0.572045,2.61789,-0.0479102,-0.273789,2.6326,2.1747,3.65345,1.15128,0.0326628,-6.19966,1
218,0.141693,0.500003,0.244725,0.57443,2.61868,-0.0458598,-0.26931,2.6329,2.18472,3.63436,1.14958,0.0327375,-6.16335,1
219,0.151715,0.500003,0.244714,0.576979,2.61997,-0.043556,-0.264893,2.63369,2.19474,3.61203,1.14689,0.0327845,-6.1268,1
220,0.161737,0.500003,0.244703,0.57969,2.6248,-0.041294,-0.257454,2.63771,2.20476,3.59131,1.14438,0.0328308,-6.08917,1
221,0.171758,0.500003,0.244691,0.582561,2.62962,-0.039032,-0.250016,2.64176,2.21478,3.57059,1.14186,0.032877,-6.05154,1
222,0.18178,0.500003,0.24468,0.585589,2.63444,-0.0367699,-0.242577,2.64584,2.22481,3.54986,1.13935,0.0329233,-6.01391,1
223,0.191802,0.500003,0.244669,0.588773,2.6405,-0.0343001,-0.234828,2.65115,2.23483,3.52642,1.13589,0.03294,-5.97555,1
224,0.201823,0.500003,0.244658,0.592109,2.64919,-0.0319551,-0.22427,2.65886,2.24485,3.50388,1.13253,0.0329579,-5.93538,1
225,0.211845,0.500003,0.244647,0.595595,2.65789,-0.0296101,-0.213712,2.66663,2.25487,3.48135,1.12918,0.0329757,-5.89521,1
226,0.221866,0.500003,0.244636,0.599228,2.66658,-0.0272651,-0.203153,2.67445,2.26489,3.45881,1.12582,0.0329936,-5.85504,1
227,0.231888,0.500003,0.244625,0.603006,2.67719,-0.0247799,-0.191897,2.68417,2.27491,3.43431,1.12166,0.032983,-5.81346,1
228,0.24191,0.500003,0.244613,0.606926,2.68947,-0.0224723,-0.178209,2.69546,2.28494,3.40992,1.11748,0.0329737,-5.76933,1
229,0.251931,0.500003,0.244602,0.610985,2.70175,-0.0201646,-0.164522,2.70683,2.29496,3.38552,1.11331,0.0329644,-5.72521,1
230,0.261953,0.500003,0.244591,0.61518,2.71403,-0.017857,-0.150834,2.71828,2.30498,3.36113,1.10913,0.032955,-5.68108,1
231,0.271975,0.500003,0.24458,0.61951,2.72883,-0.0154969,-0.136134,2.73226,2.315,3.33551,1.10432,0.0329203,-5.63452,1
232,0.281996,0.500003,0.244569,0.62397,2.74438,-0.0133457,-0.119594,2.74702,2.32502,3.30905,1.0993,0.0328842,-5.58471,1
233,0.292018,0.500003,0.244558,0.628558,2.75994,-0.0111944,-0.103053,2.76188,2.33504,3.28259,1.09428,0.0328481,-5.53489,1
234,0.30204,0.500003,0.244547,0.633272,2.77549,-0.0090432,-0.086512,2.77685,2.34507,3.25613,1.08926,0.032812,-5.48508,1
235,0.312061,0.500003,0.244536,0.638109,2.7939,-0.00693921,-0.0688905,2.79476,2.35509,3.2289,1.08373,0.0327542,-5.43152,1
236,0.322083,0.500003,0.244524,0.643065,2.81202,-0.00504527,-0.0502257,2.81247,2.36511,3.19989,1.07778,0.0326911,-5.37444,1
237,0.332105,0.500003,0.244513,0.648138,2.83013,-0.00315132,-0.0315608,2.8303,2.37513,3.17088,1.07183,0.0326279,-5.31736,1
238,0.342126,0.500003,0.244502,0.653326,2.84824,-0.00125738,-0.012896,2.84827,2.38515,3.14186,1.06587,0.0325647,-5.26027,1
239,0.352148,0.500003,0.244491,0.658625,2.86895,0.000503191,0.00652723,2.86896,2.39517,3.11232,1.05954,0.032485,-5.19836,1
240,0.362169,0.500003,0.24448,0.664033,2.88813,0.00209346,0.0261727,2.88825,2.4052,3.0806,1.05267,0.032397,-5.13344,1
241,0.372191,0.500003,0.244469,0.669547,2.90732,0.00368373,0.0458182,2.90768,2.41522,3.04888,1.04579,0.032309,-5.06852,1
242,0.382213,0.500003,0.244458,0.675166,2.9265,0.005274,0.0654638,2.92724,2.42524,3.01716,1.03891,0.032221,-5.0036,1
243,0.392234,0.500003,0.244447,0.680885,2.94772,0.00667058,0.0852572,2.94896,2.43526,2.98526,1.03181,0.0321221,-4.93335,1
244,0.402256,0.500003,0.244435,0.686703,2.96658,0.00796158,0.10472,2.96844,2.44528,2.95146,1.02419,0.0320138,-4.8611,1
245,0.412278,0.500003,0.244424,0.692617,2.98545,0.00925257,0.124184,2.98804,2.4553,2.91767,1.01657,0.0319055,-4.78884,1
246,0.422299,0.500003,0.244413,0.698625,3.00472,0.010541,0.143698,3.00817,2.46533,2.88405,1.009,0.0317982,-4.71654,1
247,0.432321,0.500003,0.244402,0.704724,3.0247,0.011612,0.162566,3.02909,2.47535,2.85023,1.00122,0.0316826,-4.6389,1
248,0.442343,0.500003,0.244391,0.710912,3.04247,0.0126422,0.180967,3.04787,2.48537,2.81529,0.993097,0.0315592,-4.56015,1
249,0.452364,0.500003,0.24438,0.717187,3.06023,0.0136724,0.199368,3.06675,2.49539,2.78036,0.984969,0.0314357,-4.4814,1
250,0.462386,0.500003,0.244369,0.723546,3.07944,0.0146807,0.217936,3.08718,2.50541,2.74583,0.976994,0.0313161,-4.40254,1
251,0.472408,0.500003,0.244358,0.729988,3.09679,0.0155207,0.234967,3.10573,2.51543,2.7109,0.968723,0.0311865,-4.31861,1
252,0.482429,0.500003,0.244346,0.736509,3.11299,0.0163563,0.251718,3.12319,2.52546,2.67568,0.960318,0.0310531,-4.23421,1
253,0.492451,0.500003,0.244335,0.743108,3.12919,0.017192,0.268469,3.14073,2.53548,2.64045,0.951914,0.0309198,-4.14981,1
254,0.502472,0.500003,0.244324,0.749784,3.14781,0.0179706,0.285463,3.16078,2.5455,2.60557,0.943716,0.0307933,-4.06528,1
255,0.512494,0.500003,0.244313,0.756533,3.16224,0.0186855,0.300218,3.17651,2.55552,2.57085,0.935258,0.0306551,-3.9761,1
256,0.522516,0.500003,0.244302,0.763354,3.17666,0.0194004,0.314972,3.1923,2.56554,2.53613,0.9268,0.030517,-3.88693,1
257,0.532537,0.500003,0.244291,0.770245,3.19108,0.0201154,0.329727,3.20814,2.57556,2.50142,0.918342,0.0303788,-3.79775,1
258,0.542559,0.500003,0.24428,0.777204,3.20773,0.0207474,0.344471,3.22624,2.58559,2.46691,0.910058,0.0302474,-3.70817,1
259,0.552581,0.500003,0.244269,0.784229,3.22038,0.0214085,0.357071,3.24018,2.59561,2.43341,0.901749,0.0301091,-3.61517,1
260,0.562602,0.500003,0.244257,0.791319,3.23303,0.0220695,0.369672,3.25417,2.60563,2.39991,0.893439,0.0299708,-3.52218,1
261,0.572624,0.500003,0.244246,0.798472,3.24568,0.0227306,0.382272,3.2682,2.61565,2.36641,0.88513,0.0298326,-3.42918,1
262,0.582646,0.500003,0.244235,0.805686,3.26038,0.0232868,0.3946,3.28425,2.62567,2.3332,0.87701,0.0297015,-3.33573,1
263,0.592667,0.500003,0.244224,0.812959,3.27145,0.0239382,0.405021,3.29651,2.63569,2.30151,0.869027,0.0295673,-3.24,1
264,0.602689,0.500003,0.244213,0.820291,3.28252,0.0245896,0.415442,3.3088,2.64572,2.26983,0.861045,0.0294331,-3.14426,1
265,0.612711,0.500003,0.244202,0.827678,3.29359,0.025241,0.425863,3.32111,2.65574,2.23814,0.853063,0.0292988,-3.04853,1
266,0.622732,0.500003,0.244191,0.835121,3.30441,0.0258668,0.435201,3.33305,2.66576,2.20762,0.845345,0.0291695,-2.95206,1
267,0.632754,0.500003,0.24418,0.842617,3.31427,0.0265075,0.443495,3.34392,2.67578,2.17821,0.837838,0.0290427,-2.85485,1
268,0.642775,0.500003,0.244168,0.850165,3.32384,0.0271086,0.451814,3.35452,2.6858,2.14872,0.830284,0.028914,-2.75762,1
269,0.652797,0.500003,0.244157,0.857764,3.33342,0.0277096,0.460133,3.36514,2.69582,2.11922,0.82273,0.0287852,-2.66039,1
270,0.662819,0.500003,0.244146,0.865412,3.34708,0.0279698,0.468235,3.37979,2.70585,2.08986,0.81546,0.0286695,-2.56387,1
271,0.67284,0.500003,0.244135,0.873109,3.35579,0.0285065,0.474509,3.38929,2.71587,2.06301,0.808496,0.0285505,-2.46655,1
272,0.682862,0.500003,0.244124,0.880852,3.3645,0.0290431,0.480782,3.3988,2.72589,2.03616,0.801533,0.0284315,-2.36923,1
273,0.692884,0.500003,0.244113,0.88864,3.3732,0.0295798,0.487056,3.40831,2.73591,2.00931,0.79457,0.0283125,-2.27191,1
274,0.702905,0.500003,0.244102,0.896473,3.38373,0.0298213,0.492316,3.41949,2.74593,1.98365,0.787991,0.0282034,-2.17546,1
275,0.712927,0.500003,0.24409,0.904349,3.39187,0.030273,0.496617,3.42816,2.75595,1.95973,0.781691,0.0280945,-2.07938,1
276,0.722949,0.500003,0.244079,0.912268,3.4,0.0307247,0.500918,3.43684,2.76598,1.93581,0.775391,0.0279856,-1.9833,1
277,0.73297,0.500003,0.244068,0.920227,3.40814,0.0311764,0.505219,3.44553,2.776,1.91188,0.769092,0.0278767,-1.88721,1
278,0.742992,0.500003,0.244057,0.928226,3.41017,0.0375048,0.509342,3.44821,2.78602,1.88508,0.761864,0.0277408,-1.78363,1
279,0.753014,0.500003,0.244046,0.936264,3.4086,0.0450992,0.512978,3.44728,2.79604,1.86037,0.754942,0.0276014,-1.67947,1
280,0.763035,0.500003,0.244035,0.94434,3.40703,0.0526937,0.516613,3.44638,2.80606,1.83567,0.74802,0.027462,-1.57532,1
281,0.773057,0.500003,0.244024,0.952453,3.40546,0.0602882,0.520249,3.4455,2.81608,1.81096,0.741098,0.0273226,-1.47116,1
282,0.783078,0.500003,0.244013,0.960602,3.42863,0.0564886,0.517805,3.46797,2.82611,1.79555,0.737888,0.0273158,-1.39312,1
283,0.7931,0.500003,0.244001,0.968786,3.443,0.052506,0.515612,3.48179,2.83613,1.78059,0.733995,0.0272557,-1.3124,1
284,0.803122,0.500003,0.24399,0.977005,3.45737,0.0485233,0.513418,3.49562,2.84615,1.76562,0.730102,0.0271956,-1.23167,1
285,0.813143,0.500003,0.243979,0.985257,3.4695,0.0438206,0.511662,3.5073,2.85617,1.75129,0.726072,0.0271157,-1.15109,1
286,0.823165,0.500003,0.243968,0.993541,3.50255,0.030985,0.504939,3.53889,2.86619,1.74152,0.724836,0.0271694,-1.07325,1
287,0.833187,0.500003,0.243957,1.00186,3.53077,0.0164714,0.49653,3.56555,2.87621,1.73409,0.723696,0.0272015,-0.990664,1
288,0.843208,0.500003,0.243946,1.0102,3.559,0.00195765,0.488121,3.59232,2.88624,1.72666,0.722556,0.0272335,-0.908077,1
289,0.85323,0.500003,0.243935,1.01858,3.58126,-0.00750122,0.480054,3.6133,2.89626,1.718,0.720546,0.0272177,-0.822923,1
290,0.863252,0.500003,0.243924,1.02699,3.60149,-0.0111033,0.463419,3.6312,2.90628,1.69583,0.714064,0.027079,-0.699645,1
291,0.873273,0.500003,0.243912,1.03542,3.61624,-0.0148843,0.446933,3.64378,2.9163,1.67428,0.707574,0.0269302,-0.564113,1
292,0.883295,0.500003,0.243901,1.04389,3.60206,-0.0233031,0.428964,3.62758,2.92632,1.67345,0.706708,0.0268774,-0.343173,1
293,0.893317,0.500003,0.24389,1.05238,3.58786,-0.0338273,0.411838,3.61158,2.93634,1.67346,0.706265,0.026847,-0.134491,1
294,0.903338,0.500003,0.243879,1.0609,3.57336,-0.0340829,0.395253,3.59532,2.94637,1.6586,0.700079,0.0266171,-0.0337812,1
295,0.91336,0.500003,0.243868,1.06944,3.55948,-0.0341727,0.378481,3.57971,2.95639,1.64319,0.693741,0.0263838,0.0658771,1
296,0.923382,0.500003,0.243857,1.07801,3.54559,-0.0342625,0.361708,3.56416,2.96641,1.62778,0.687403,0.0261505,0.165535,1
297,0.933403,0.500003,0.243846,1.0866,3.53126,-0.0393476,0.344741,3.54826,2.97643,1.61894,0.6837,0.0260118,0.282067,1
298,0.943425,0.500003,0.243835,1.09522,3.51235,-0.0511582,0.326491,3.52786,2.98645,1.62757,0.687498,0.0261626,0.454657,1
299,0.953446,0.500003,0.243823,1.10386,3.49344,-0.0629689,0.308241,3.50757,2.99647,1.6362,0.691296,0.0263134,0.627248,1
300,0.963468,0.500003,0.243812,1.11253,3.47452,-0.0747795,0.289991,3.48741,3.00649,1.64484,0.695093,0.0264642,0.799838,1
301,0.97349,0.500003,0.243801,1.12122,3.45861,-0.0864771,0.266748,3.46996,3.01652,1.64941,0.696948,0.0265333,0.962186,1
302,0.983511,0.500003,0.24379,1.12993,3.43647,-0.0986728,0.235353,3.44593,3.02654,1.6438,0.694396,0.0264286,1.07702,1
303,0.993533,0.500003,0.243779,1.13866,3.41433,-0.110868,0.203958,3.42221,3.03656,1.63819,0.691845,0.0263239,1.19185,1
304,1.00355,0.500003,0.243768,1.14741,3.39218,-0.123064,0.172563,3.3988,3.04658,1.63258,0.689293,0.0262192,1.30668,1
305,1.01358,0.500003,0.243757,1.15618,3.36707,-0.145075,0.135401,3.37291,3.0566,1.64744,0.695946,0.026477,1.52644,1
306,1.0236,0.500003,0.243746,1.16498,3.3312,-0.176095,0.080114,3.33682,3.06662,1.6863,0.710752,0.026975,1.85171,1
307,1.03362,0.500003,0.243734,1.17379,3.30238,-0.20426,0.0273887,3.30881,3.07665,1.73048,0.724414,0.027311,2.13954,1
308,1.04364,0.500003,0.243723,1.18262,3.27202,-0.231005,-0.0137962,3.28019,3.08667,1.77851,0.738416,0.0276112,2.40775,1
309,1.05366,0.500003,0.243712,1.19147,3.24037,-0.264114,-0.0551251,3.25158,3.09669,1.86236,0.760297,0.0279732,2.69693,1
310,1.06368,0.500003,0.243701,1.20034,3.1957,-0.300032,-0.110483,3.21165,3.10671,1.94606,0.780829,0.0282356,3.02957,1
311,1.07371,0.500003,0.24369,1.20923,3.13339,-0.351242,-0.174951,3.15786,3.11673,2.15695,0.827401,0.0286273,3.48517,1
312,1.08373,0.500003,0.243679,1.21813,3.06286,-0.3849,-0.176281,3.09198,3.12675,2.69218,0.926424,0.0289846,4.10334,1
313,1.09375,0.500003,0.243668,1.22706,2.94518,-0.405311,-0.0782807,2.97397,3.13678,4.03309,1.14759,0.0296809,5.30842,1
314,1.10377,0.500003,0.243656,1.23599,2.81974,-0.384739,0.0393519,2.84614,3.1468,5.12945,1.30207,0.0298928,5.91589,1
315,1.11379,0.500003,0.243645,1.24495,2.41752,-0.225685,0.435705,2.46681,3.15682,7.29818,1.56495,0.0302683,0.646473,1
316,1.12381,0.500003,0.243634,1.25392,2.19156,-0.125973,0.561188,2.26578,3.16684,7.83609,1.61624,0.0300186,-8.67507,1
317,1.13384,0.500003,0.243623,1.26291,2.21601,-0.0803275,0.614156,2.30095,3.17686,7.57176,1.57647,0.0295538,-13.8909,1
318,1.14386,0.500003,0.243612,1.27191,2.28078,-0.0415777,0.661485,2.37513,3.18688,7.38762,1.54658,0.0291512,-14.7977,1
319,1.15388,0.500003,0.243601,1.28093,2.26463,-0.0275819,0.668838,2.3615,3.19691,7.21858,1.5212,0.0288632,-14.1031,1
320,1.1639,0.500003,0.24359,1.28996,2.27015,-0.0170566,0.619673,2.35327,3.20693,6.91185,1.47571,0.0283766,-13.5884,1
321,1.17392,0.500003,0.243579,1.29901,2.28291,-0.0181139,0.609185,2.36286,3.21695,6.80223,1.45586,0.0280702,-13.4768,1
322,1.18394,0.500003,0.243567,1.30807,2.28988,-0.0164663,0.597034,2.36649,3.22697,6.70449,1.43696,0.0277497,-13.3989,1
323,1.19397,0.500003,0.243556,1.31715,2.24915,-0.0156181,0.567055,2.31959,3.23699,6.28038,1.37949,0.0273426,-13.2735,1
324,1.20399,0.500003,0.243545,1.32624,2.2089,-0.0159572,0.537887,2.27351,3.24701,5.85703,1.3222,0.026937,-13.1489,1
325,1.21401,0.500003,0.243534,1.33534,2.1916,-0.0191555,0.527014,2.25415,3.25704,5.75871,1.30531,0.0267016,-13.1238,1
326,1.22403,0.500003,0.243523,1.34445,2.18067,-0.0220444,0.517954,2.24144,3.26706,5.66756,1.2893,0.0264543,-13.0944,1
327,1.23405,0.500003,0.243512,1.35358,2.16583,-0.0206682,0.498379,2.22253,3.27708,5.51222,1.26284,0.0260994,-13.0508,1
328,1.24407,0.500003,0.243501,1.36272,2.15083,-0.018886,0.478471,2.20349,3.2871,5.35474,1.23633,0.0257587,-13.0063,1
329,1.2541,0.500003,0.24349,1.37188,2.14095,-0.0180528,0.463314,2.19058,3.29712,5.26775,1.2193,0.0254809,-12.9766,1
330,1.26412,0.500003,0.243478,1.38104,2.13123,-0.0172835,0.448214,2.17792,3.30714,5.18268,1.20242,0.025199,-12.9475,1
331,1.27414,0.500003,0.243467,1.39022,2.12196,-0.0166955,0.43327,2.1658,3.31717,5.10309,1.18596,0.0249056,-12.92,1
332,1.28416,0.500003,0.243456,1.39941,2.11042,-0.0157716,0.418446,2.15157,3.32719,5.01128,1.16878,0.0246529,-12.8879,1
333,1.29418,0.500003,0.243445,1.40861,2.08431,-0.013417,0.400901,2.12256,3.33721,4.81765,1.14307,0.02455,-12.8192,1
334,1.3042,0.500003,0.243434,1.41782,2.05743,-0.0110469,0.382926,2.09279,3.34723,4.61675,1.1166,0.0244458,-12.748,1
335,1.31423,0.500003,0.243423,1.42704,2.03055,-0.00867682,0.364952,2.0631,3.35725,4.41585,1.09013,0.0243415,-12.6768,1
336,1.32425,0.500003,0.243412,1.43627,2.00666,-0.00690608,0.349238,2.03684,3.36727,4.24664,1.06676,0.0242229,-12.6136,1
337,1.33427,0.500003,0.243401,1.44552,1.98499,-0.0065155,0.337683,2.01352,3.3773,4.12511,1.04794,0.0240669,-12.5583,1
338,1.34429,0.500003,0.243389,1.45477,1.96331,-0.00612492,0.326128,1.99023,3.38732,4.00359,1.02911,0.0239108,-12.503,1
339,1.35431,0.500003,0.243378,1.46403,1.94164,-0.00573434,0.314573,1.96697,3.39734,3.88206,1.01029,0.0237548,-12.4477,1
340,1.36433,0.500003,0.243367,1.47331,1.92073,-0.00552255,0.304096,1.94466,3.40736,3.77216,0.992728,0.0236053,-12.3957,1
341,1.37436,0.500003,0.243356,1.48259,1.89844,-0.00545604,0.294791,1.9212,3.41738,3.66447,0.975464,0.0234639,-12.3433,1
342,1.38438,0.500003,0.243345,1.49188,1.87616,-0.00538953,0.285486,1.89776,3.4274,3.55678,0.958201,0.0233225,-12.2909,1
343,1.3944,0.500003,0.243334,1.50119,1.85387,-0.00532302,0.276182,1.87433,3.43743,3.44909,0.940937,0.0231811,-12.2385,1
344,1.40442,0.500003,0.243323,1.5105,1.83158,-0.00551484,0.267617,1.85104,3.44745,3.35287,0.925037,0.0230494,-12.1888,1
345,1.41444,0.500003,0.243311,1.51982,1.80795,-0.00578277,0.259366,1.82647,3.45747,3.25828,0.909406,0.0229263,-12.1392,1
346,1.42446,0.500003,0.2433,1.52915,1.78433,-0.0060507,0.251115,1.80192,3.46749,3.1637,0.893775,0.0228032,-12.0896,1
347,1.43449,0.500003,0.243289,1.53849,1.7607,-0.00631863,0.242864,1.77738,3.47751,3.06912,0.878144,0.0226801,-12.04,1
348,1.44451,0.500003,0.243278,1.54783,1.73594,-0.00689476,0.235036,1.7518,3.48753,2.98647,0.864181,0.0225761,-11.9918,1
349,1.45453,0.500003,0.243267,1.55719,1.70978,-0.00745518,0.226878,1.72478,3.49756,2.90497,0.850508,0.0224832,-11.9433,1
350,1.46455,0.500003,0.243256,1.56655,1.68362,-0.00801561,0.218719,1.69779,3.50758,2.82348,0.836835,0.0223904,-11.8947,1
351,1.47457,0.500003,0.243245,1.57592,1.65746,-0.00857604,0.21056,1.6708,3.5176,2.74198,0.823162,0.0222975,-11.8462,1
352,1.48459,0.500003,0.243234,1.5853,1.62872,-0.00937757,0.202526,1.64129,3.52762,2.67451,0.811986,0.0222484,-11.7983,1
353,1.49462,0.500003,0.243222,1.59469,1.59873,-0.0100225,0.193664,1.61045,3.53764,2.60791,0.801175,0.022215,-11.7501,1
354,1.50464,0.500003,0.243211,1.60408,1.56874,-0.0106674,0.184802,1.57962,3.54766,2.54132,0.790365,0.0221816,-11.7018,1
355,1.51466,0.500003,0.2432,1.61349,1.53875,-0.0113123,0.17594,1.54881,3.55769,2.47472,0.779554,0.0221481,-11.6536,1
356,1.52468,0.500003,0.243189,1.6229,1.5041,-0.0118919,0.167209,1.51341,3.56771,2.42869,0.773339,0.022214,-11.6064,1
357,1.5347,0.500003,0.243178,1.63231,1.46856,-0.0121606,0.157328,1.47701,3.57773,2.38334,0.767538,0.0222984,-11.5591,1
358,1.54472,0.500003,0.243167,1.64174,1.43301,-0.0124293,0.147446,1.44063,3.58775,2.33798,0.761737,0.0223828,-11.5118,1
359,1.55475,0.500003,0.243156,1.65117,1.39747,-0.012698,0.137564,1.40428,3.59777,2.29263,0.755935,0.0224672,-11.4646,1
360,1.56477,0.500003,0.243145,1.66061,1.35433,-0.0122718,0.129572,1.36057,3.60779,2.28487,0.759256,0.0227413,-11.4198,1
361,1.57479,0.500003,0.243133,1.67005,1.31102,-0.0114641,0.120323,1.31658,3.61782,2.27635,0.762631,0.0230258,-11.3751,1
362,1.58481,0.500003,0.243122,1.6795,1.26771,-0.0106564,0.111073,1.27261,3.62784,2.26782,0.766006,0.0233103,-11.3303,1
363,1.59483,0.500003,0.243111,1.68896,1.22372,-0.00985773,0.102596,1.22806,3.63786,2.26397,0.77039,0.0236086,-11.2859,1
364,1.60485,0.500003,0.2431,1.69843,1.17039,-0.0076178,0.101452,1.1748,3.64788,2.32494,0.78941,0.0241381,-11.2457,1
365,1.61487,0.500003,0.243089,1.7079,1.11736,-0.00512572,0.0994319,1.12179,3.6579,2.38386,0.808089,0.024668,-11.2055,1
366,1.6249,0.500003,0.243078,1.71738,1.06434,-0.00263368,0.0974117,1.06879,3.66792,2.44278,0.826768,0.0251978,-11.1653,1
367,1.63492,0.500003,0.243067,1.72686,1.00921,-0.000146554,0.0992756,1.01409,3.67795,2.52248,0.849311,0.0257589,-11.1266,1
368,1.64494,0.500003,0.243056,1.73635,0.945755,0.00366212,0.118591,0.953168,3.68797,2.69431,0.889142,0.026472,-11.0937,1
369,1.65496,0.500003,0.243044,1.74584,0.882349,0.00750089,0.137854,0.893084,3.69799,2.86582,0.928919,0.0271848,-11.0607,1
370,1.66498,0.500003,0.243033,1.75535,0.818942,0.0113397,0.157117,0.833955,3.70801,3.03734,0.968696,0.0278977,-11.0277,1
371,1.675,0.500003,0.243022,1.76485,0.752989,0.0149385,0.185864,0.775732,3.71803,3.24707,1.01414,0.0286276,-10.9989,1
372,1.68503,0.500003,0.243011,1.77436,0.679798,0.0176832,0.244524,0.722654,3.72805,3.56039,1.07452,0.0293873,-10.9771,1
373,1.69505,0.500003,0.243,1.78388,0.606606,0.0204279,0.303185,0.678461,3.73808,3.8737,1.13489,0.0301469,-10.9552,1
374,1.70507,0.500003,0.242989,1.79341,0.533416,0.0231725,0.361844,0.644982,3.7481,4.18701,1.19527,0.0309066,-10.9333,1
375,1.71509,0.500003,0.242978,1.80294,0.459223,0.0243737,0.433443,0.631943,3.75812,4.52839,1.25794,0.0316419,-10.921,1
376,1.72511,0.500003,0.242967,1.81247,0.380233,0.0215553,0.533659,0.655617,3.76814,4.93626,1.32681,0.0323363,-10.9161,1
377,1.73513,0.500003,0.242955,1.82201,0.301244,0.0187369,0.633875,0.702066,3.77816,5.34413,1.39568,0.0330308,-10.9111,1
378,1.74516,0.500003,0.242944,1.83156,0.222254,0.0159184,0.734092,0.767164,3.78818,5.752,1.46454,0.0337252,-10.9061,1
379,1.75518,0.500003,0.242933,1.84111,0.145617,0.01049,0.836968,0.849606,3.79821,6.12198,1.52591,0.0343546,-10.9212,1
380,1.7652,0.500003,0.242922,1.85066,0.0667534,0.000412934,0.948742,0.951088,3.80823,6.48743,1.58409,0.0349451,-10.9458,1
